image_name,angle
images/2535.png,-44
images/2536.png,-44
images/2537.png,-44
images/2538.png,-44
images/2539.png,-44
images/2540.png,-44
images/2541.png,-44
images/2542.png,-44
images/2543.png,-44
images/2544.png,-44
images/2545.png,-44
images/2546.png,-44
images/2547.png,-44
images/2548.png,-44
images/2549.png,-44
images/2550.png,-44
images/2551.png,-44
images/2552.png,-44
images/2553.png,-44
images/2554.png,-44
images/2555.png,-44
images/2556.png,-44
images/2557.png,-44
images/2558.png,-44
images/2559.png,-44
images/2560.png,-44
images/2561.png,-44
images/2562.png,-44
images/3908.png,-44
images/3909.png,-44
images/3910.png,-44
images/3911.png,-44
images/3912.png,-44
images/3913.png,-44
images/3914.png,-44
images/3915.png,-44
images/3916.png,-44
images/3917.png,-44
images/3918.png,-44
images/3950.png,-44
images/3951.png,-44
images/3854.png,-36
images/3855.png,-36
images/3856.png,-36
images/3857.png,-36
images/3858.png,-36
images/3859.png,-36
images/3919.png,-36
images/3920.png,-36
images/2532.png,-35
images/2533.png,-35
images/2534.png,-35
images/3860.png,-35
images/3921.png,-35
images/3850.png,-34
images/3851.png,-34
images/3852.png,-34
images/3853.png,-34
images/3861.png,-34
images/3907.png,-34
images/3922.png,-34
images/3923.png,-34
images/3948.png,-34
images/3949.png,-34
images/3862.png,-33
images/3863.png,-33
images/3849.png,-32
images/3905.png,-32
images/3906.png,-32
images/3924.png,-32
images/2530.png,-31
images/2531.png,-31
images/3848.png,-31
images/3864.png,-31
images/3865.png,-30
images/3904.png,-30
images/3925.png,-30
images/2529.png,-29
images/3847.png,-29
images/3866.png,-28
images/3867.png,-28
images/2109.png,-27
images/2110.png,-27
images/2111.png,-27
images/3846.png,-27
images/3926.png,-27
images/3927.png,-27
images/3928.png,-27
images/1731.png,-26
images/1732.png,-26
images/1733.png,-26
images/1734.png,-26
images/1735.png,-26
images/1736.png,-26
images/1737.png,-26
images/1738.png,-26
images/2106.png,-26
images/2107.png,-26
images/2108.png,-26
images/2112.png,-26
images/2113.png,-26
images/2114.png,-26
images/2527.png,-26
images/2528.png,-26
images/3902.png,-26
images/3903.png,-26
images/1730.png,-25
images/2104.png,-25
images/2105.png,-25
images/1728.png,-24
images/1729.png,-24
images/1739.png,-24
images/1740.png,-24
images/2101.png,-24
images/2102.png,-24
images/2103.png,-24
images/3843.png,-24
images/3844.png,-24
images/3845.png,-24
images/3901.png,-24
images/335.png,-23
images/336.png,-23
images/337.png,-23
images/338.png,-23
images/339.png,-23
images/340.png,-23
images/341.png,-23
images/342.png,-23
images/343.png,-23
images/344.png,-23
images/345.png,-23
images/346.png,-23
images/347.png,-23
images/348.png,-23
images/349.png,-23
images/350.png,-23
images/351.png,-23
images/352.png,-23
images/353.png,-23
images/354.png,-23
images/355.png,-23
images/356.png,-23
images/357.png,-23
images/358.png,-23
images/2115.png,-23
images/2116.png,-23
images/3842.png,-23
images/327.png,-22
images/328.png,-22
images/329.png,-22
images/330.png,-22
images/331.png,-22
images/332.png,-22
images/333.png,-22
images/334.png,-22
images/359.png,-22
images/360.png,-22
images/361.png,-22
images/362.png,-22
images/1725.png,-22
images/1726.png,-22
images/1727.png,-22
images/2100.png,-22
images/3899.png,-22
images/3900.png,-22
images/322.png,-21
images/323.png,-21
images/324.png,-21
images/325.png,-21
images/326.png,-21
images/363.png,-21
images/364.png,-21
images/365.png,-21
images/366.png,-21
images/1722.png,-21
images/1723.png,-21
images/1724.png,-21
images/1741.png,-21
images/2098.png,-21
images/2099.png,-21
images/2117.png,-21
images/2118.png,-21
images/2119.png,-21
images/2524.png,-21
images/2525.png,-21
images/2526.png,-21
images/3839.png,-21
images/3840.png,-21
images/3841.png,-21
images/3898.png,-21
images/316.png,-20
images/317.png,-20
images/318.png,-20
images/319.png,-20
images/320.png,-20
images/321.png,-20
images/367.png,-20
images/368.png,-20
images/369.png,-20
images/370.png,-20
images/371.png,-20
images/372.png,-20
images/1720.png,-20
images/1721.png,-20
images/2094.png,-20
images/2095.png,-20
images/2096.png,-20
images/2097.png,-20
images/2248.png,-20
images/2249.png,-20
images/2250.png,-20
images/2251.png,-20
images/2252.png,-20
images/2253.png,-20
images/2254.png,-20
images/2255.png,-20
images/2522.png,-20
images/2523.png,-20
images/3838.png,-20
images/312.png,-19
images/313.png,-19
images/314.png,-19
images/315.png,-19
images/373.png,-19
images/374.png,-19
images/375.png,-19
images/376.png,-19
images/661.png,-19
images/662.png,-19
images/1717.png,-19
images/1718.png,-19
images/1719.png,-19
images/2091.png,-19
images/2092.png,-19
images/2093.png,-19
images/2245.png,-19
images/2246.png,-19
images/2247.png,-19
images/2256.png,-19
images/2257.png,-19
images/2258.png,-19
images/3897.png,-19
images/3929.png,-19
images/3930.png,-19
images/3931.png,-19
images/4315.png,-19
images/4316.png,-19
images/4317.png,-19
images/4318.png,-19
images/4319.png,-19
images/4320.png,-19
images/300.png,-18
images/301.png,-18
images/302.png,-18
images/303.png,-18
images/304.png,-18
images/305.png,-18
images/306.png,-18
images/307.png,-18
images/308.png,-18
images/309.png,-18
images/310.png,-18
images/311.png,-18
images/377.png,-18
images/378.png,-18
images/379.png,-18
images/380.png,-18
images/381.png,-18
images/382.png,-18
images/383.png,-18
images/384.png,-18
images/658.png,-18
images/659.png,-18
images/660.png,-18
images/663.png,-18
images/1704.png,-18
images/1705.png,-18
images/1706.png,-18
images/1707.png,-18
images/1708.png,-18
images/1709.png,-18
images/1710.png,-18
images/1711.png,-18
images/1712.png,-18
images/1713.png,-18
images/1714.png,-18
images/1715.png,-18
images/1716.png,-18
images/1742.png,-18
images/1743.png,-18
images/2244.png,-18
images/2259.png,-18
images/2260.png,-18
images/2261.png,-18
images/2519.png,-18
images/2520.png,-18
images/2521.png,-18
images/3834.png,-18
images/3835.png,-18
images/3836.png,-18
images/3837.png,-18
images/3894.png,-18
images/3895.png,-18
images/3896.png,-18
images/4312.png,-18
images/4313.png,-18
images/4314.png,-18
images/4321.png,-18
images/4322.png,-18
images/4323.png,-18
images/4324.png,-18
images/4325.png,-18
images/4326.png,-18
images/4327.png,-18
images/4328.png,-18
images/296.png,-17
images/297.png,-17
images/298.png,-17
images/299.png,-17
images/385.png,-17
images/386.png,-17
images/387.png,-17
images/388.png,-17
images/656.png,-17
images/657.png,-17
images/664.png,-17
images/665.png,-17
images/2089.png,-17
images/2090.png,-17
images/2242.png,-17
images/2243.png,-17
images/2262.png,-17
images/2263.png,-17
images/2516.png,-17
images/2517.png,-17
images/2518.png,-17
images/3611.png,-17
images/3830.png,-17
images/3831.png,-17
images/3832.png,-17
images/3833.png,-17
images/3892.png,-17
images/3893.png,-17
images/4329.png,-17
images/4330.png,-17
images/4331.png,-17
images/293.png,-16
images/294.png,-16
images/295.png,-16
images/389.png,-16
images/390.png,-16
images/391.png,-16
images/392.png,-16
images/1702.png,-16
images/1703.png,-16
images/1744.png,-16
images/1745.png,-16
images/2086.png,-16
images/2087.png,-16
images/2088.png,-16
images/2264.png,-16
images/2513.png,-16
images/2514.png,-16
images/2515.png,-16
images/3891.png,-16
images/4332.png,-16
images/4333.png,-16
images/279.png,-15
images/280.png,-15
images/281.png,-15
images/282.png,-15
images/283.png,-15
images/284.png,-15
images/285.png,-15
images/286.png,-15
images/287.png,-15
images/288.png,-15
images/289.png,-15
images/290.png,-15
images/291.png,-15
images/292.png,-15
images/393.png,-15
images/394.png,-15
images/395.png,-15
images/396.png,-15
images/397.png,-15
images/398.png,-15
images/399.png,-15
images/400.png,-15
images/401.png,-15
images/402.png,-15
images/655.png,-15
images/666.png,-15
images/667.png,-15
images/668.png,-15
images/669.png,-15
images/670.png,-15
images/1655.png,-15
images/1656.png,-15
images/1657.png,-15
images/1658.png,-15
images/1659.png,-15
images/1660.png,-15
images/1661.png,-15
images/1662.png,-15
images/1663.png,-15
images/1664.png,-15
images/1665.png,-15
images/1666.png,-15
images/1701.png,-15
images/2084.png,-15
images/2085.png,-15
images/2120.png,-15
images/2121.png,-15
images/2265.png,-15
images/2266.png,-15
images/2267.png,-15
images/2511.png,-15
images/2512.png,-15
images/3610.png,-15
images/3887.png,-15
images/3888.png,-15
images/3889.png,-15
images/3890.png,-15
images/4310.png,-15
images/4311.png,-15
images/4334.png,-15
images/4335.png,-15
images/4336.png,-15
images/4337.png,-15
images/4338.png,-15
images/4339.png,-15
images/273.png,-14
images/274.png,-14
images/275.png,-14
images/276.png,-14
images/277.png,-14
images/278.png,-14
images/403.png,-14
images/404.png,-14
images/405.png,-14
images/1653.png,-14
images/1654.png,-14
images/1667.png,-14
images/1668.png,-14
images/2122.png,-14
images/2123.png,-14
images/2268.png,-14
images/2269.png,-14
images/2510.png,-14
images/4340.png,-14
images/4341.png,-14
images/4342.png,-14
images/4343.png,-14
images/4344.png,-14
images/4345.png,-14
images/4346.png,-14
images/4347.png,-14
images/4348.png,-14
images/4349.png,-14
images/4350.png,-14
images/4351.png,-14
images/266.png,-13
images/267.png,-13
images/268.png,-13
images/269.png,-13
images/270.png,-13
images/271.png,-13
images/272.png,-13
images/406.png,-13
images/407.png,-13
images/408.png,-13
images/409.png,-13
images/410.png,-13
images/411.png,-13
images/1652.png,-13
images/1746.png,-13
images/2270.png,-13
images/3885.png,-13
images/3886.png,-13
images/263.png,-12
images/264.png,-12
images/265.png,-12
images/412.png,-12
images/413.png,-12
images/414.png,-12
images/415.png,-12
images/416.png,-12
images/417.png,-12
images/418.png,-12
images/419.png,-12
images/420.png,-12
images/421.png,-12
images/422.png,-12
images/653.png,-12
images/654.png,-12
images/1606.png,-12
images/1607.png,-12
images/1608.png,-12
images/1609.png,-12
images/1610.png,-12
images/1611.png,-12
images/1650.png,-12
images/1651.png,-12
images/1669.png,-12
images/1670.png,-12
images/1671.png,-12
images/1672.png,-12
images/2046.png,-12
images/2047.png,-12
images/2048.png,-12
images/2049.png,-12
images/2050.png,-12
images/2081.png,-12
images/2082.png,-12
images/2083.png,-12
images/2271.png,-12
images/2272.png,-12
images/2273.png,-12
images/2508.png,-12
images/2509.png,-12
images/3608.png,-12
images/3609.png,-12
images/3612.png,-12
images/4308.png,-12
images/4309.png,-12
images/260.png,-11
images/261.png,-11
images/262.png,-11
images/423.png,-11
images/424.png,-11
images/425.png,-11
images/426.png,-11
images/427.png,-11
images/428.png,-11
images/429.png,-11
images/1603.png,-11
images/1604.png,-11
images/1605.png,-11
images/1612.png,-11
images/1613.png,-11
images/1614.png,-11
images/1649.png,-11
images/1699.png,-11
images/1700.png,-11
images/2045.png,-11
images/2051.png,-11
images/2052.png,-11
images/2053.png,-11
images/2124.png,-11
images/2125.png,-11
images/2126.png,-11
images/2274.png,-11
images/2275.png,-11
images/3884.png,-11
images/4352.png,-11
images/259.png,-10
images/430.png,-10
images/431.png,-10
images/432.png,-10
images/433.png,-10
images/434.png,-10
images/435.png,-10
images/436.png,-10
images/437.png,-10
images/1600.png,-10
images/1601.png,-10
images/1602.png,-10
images/1615.png,-10
images/1616.png,-10
images/1617.png,-10
images/1747.png,-10
images/1748.png,-10
images/2043.png,-10
images/2044.png,-10
images/2276.png,-10
images/2277.png,-10
images/2278.png,-10
images/3932.png,-10
images/4353.png,-10
images/4354.png,-10
images/257.png,-9
images/258.png,-9
images/438.png,-9
images/439.png,-9
images/440.png,-9
images/441.png,-9
images/442.png,-9
images/443.png,-9
images/444.png,-9
images/445.png,-9
images/446.png,-9
images/447.png,-9
images/448.png,-9
images/449.png,-9
images/450.png,-9
images/451.png,-9
images/452.png,-9
images/453.png,-9
images/454.png,-9
images/455.png,-9
images/456.png,-9
images/457.png,-9
images/1520.png,-9
images/1521.png,-9
images/1522.png,-9
images/1523.png,-9
images/1524.png,-9
images/1525.png,-9
images/1526.png,-9
images/1527.png,-9
images/1528.png,-9
images/1529.png,-9
images/1530.png,-9
images/1531.png,-9
images/1532.png,-9
images/1533.png,-9
images/1534.png,-9
